StudyInstanceUID,group,fold
1.2.826.0.1.3680043.8.498.16774450022563283092653506225603012645,2dcf2fd3d0a37de79c772e83842df45f,2
1.2.826.0.1.3680043.8.498.16812524557513419866531695739014681414,a55c58df0b234bf8eb95bf95cf55d39a,4
1.2.826.0.1.3680043.8.498.16843381581429596234606436682284624187,42bcc6b0dc6005281bfd369fb13e6898,2
1.2.826.0.1.3680043.8.498.16845451648760595922758166878121325861,b2f4e20cf1f7ea5fc08e48ed4edc69d7,3
1.2.826.0.1.3680043.8.498.16862596867845295946732698348903803700,539cae516ff1134d679f204a645a0793,0
1.2.826.0.1.3680043.8.498.16864649493021092944977766326505053153,59309922a804877294c0fa56c2688f79,3
1.2.826.0.1.3680043.8.498.16886658450293145802897654768506439494,fae54df9a0874f09a49de355f254c92d,4
1.2.826.0.1.3680043.8.498.17049315826418217889213226790962592213,b74ceedee2e71a49347c3e3a8478fe7a,0
1.2.826.0.1.3680043.8.498.17056997047488992455301411194938263817,ef6caa86e698ffd5a24aab75a1b9a8b6,2
1.2.826.0.1.3680043.8.498.17070139245390396445395414066427036835,b53e1e7cec88d20df1b2233870901d61,4
1.2.826.0.1.3680043.8.498.17074746747536999918446136673966046653,93cabb8da43cfd06efe911dc2f007e5f,3
1.2.826.0.1.3680043.8.498.17092147498062993594620309531155267119,de02f9d9ed271e536c2a92e5231b758b,0
1.2.826.0.1.3680043.8.498.17093025979426350838724553020541643719,e59370c642940320c1894446ecb2702f,4
1.2.826.0.1.3680043.8.498.17107696939614797679012793547913769707,025d39df78eacd28d16620466e31ac24,0
1.2.826.0.1.3680043.8.498.17123244662958741977525806700986256210,0c5315dab4dc4c7004d58de89a61877c,3
1.2.826.0.1.3680043.8.498.17146868851921828837871671912815843012,17977b297dc512c9be9b0b12185936cf,0
1.2.826.0.1.3680043.8.498.17160610480070701553118850947260201608,a00026b4ab7e99bd2e02c9b40ac53ddd,0
1.2.826.0.1.3680043.8.498.17241550277273207658303011467222594165,611243bcfac83ceb5ed49ef434b9dd0d,2
1.2.826.0.1.3680043.8.498.17265093113586420061761042467476063876,4bfbd278ec9e26cfb54df9cf151d0f42,1
1.2.826.0.1.3680043.8.498.17274490471295558668613733667390457509,4bf08b11625acdfe6eab46d591e0b4f4,0
1.2.826.0.1.3680043.8.498.17336223563862025807066700226971845206,e201f9af583e085c33bbb9107a0524d7,2
1.2.826.0.1.3680043.8.498.17389120886685633448235711042721669823,aaf6325ac130b033c89fac0bf0c8b54a,1
1.2.826.0.1.3680043.8.498.17415936504684075438800895036740822145,030157715244e5d333e6087e67ccafc8,0
1.2.826.0.1.3680043.8.498.17420673628956367425739018933968443620,4a2fbb65d446697c25d330d9197c169e,1
1.2.826.0.1.3680043.8.498.17427902052389033416295416299697276519,cebdf5b8cafddd6bd43d8c4799a8a2f5,3
1.2.826.0.1.3680043.8.498.17517950899674150719043097786728121608,e5dedb96b84ebc4f8c4541b4cfe1dc4e,2
1.2.826.0.1.3680043.8.498.17547781127981007962008163248942714330,598796b8d7fe5aef541f66a2829a20ed,2
1.2.826.0.1.3680043.8.498.17596657287050550465463272509976106854,cc1b0f1c42f9afd252aa2a9775245597,2
1.2.826.0.1.3680043.8.498.17618734998753079190687719289815512319,5f388cbbd7db8559bbbba089e68724f5,0
1.2.826.0.1.3680043.8.498.17662880041629379035049367252086125592,ecc9c78c2b3ce08005cd33e6b29899f7,4
1.2.826.0.1.3680043.8.498.17663005209256897892831319144686413853,ec65681e8a2bed51d533d4a67abcc0a3,3
1.2.826.0.1.3680043.8.498.17691941055331862184525411493110144433,d02284f5c8d1a4f9120eeabd5641593d,4
1.2.826.0.1.3680043.8.498.17741907690913585163443565102293192244,adc7e5fdf1fe8471105462c2c56a98d5,1
1.2.826.0.1.3680043.8.498.17768582402712001917772688462080201650,addac32fe7db49f804ebec1019d6d0a9,4
1.2.826.0.1.3680043.8.498.17769942698581399165275319502954100325,a1acb94fcd49159be3867a9431deb9c0,1
1.2.826.0.1.3680043.8.498.17813878802252660525798053577039470087,7259c5ed2fc28c61bfde6343040203df,0
1.2.826.0.1.3680043.8.498.17836815413824722543229791044312174885,d2b0849e5d11f46b508f7db50b02ae64,3
1.2.826.0.1.3680043.8.498.17844546765907321649997094867791102711,d713b496f8181ad28098f167ee57d9ff,1
1.2.826.0.1.3680043.8.498.17856297841306582866782295284505406916,300f448000fa775d947892a237742468,1
1.2.826.0.1.3680043.8.498.17865613300681542407687000381594067366,aabdef028cabba4b21baa1505f20ec30,1
1.2.826.0.1.3680043.8.498.17909590711893200514107254988453660857,efe212e3eb8f7e56099ee67bf1168e85,2
1.2.826.0.1.3680043.8.498.17931021655186901394796168474942485728,1c4a0f617001508cd78bd0bdd2ca27fe,1
1.2.826.0.1.3680043.8.498.17967978373588651520812399064902037467,483a9ee5648253043993fd7fc2519829,2
1.2.826.0.1.3680043.8.498.17985756708438762670829959560049370730,f490d7f831402843e437c3e76c7d18b4,2
1.2.826.0.1.3680043.8.498.18080511167840608448833484000937072258,7526d82f29aa61088a88a0142f9e3c50,2
1.2.826.0.1.3680043.8.498.18090147030578547920423840630147682826,58bafd90365efdce8652473a53c40111,4
1.2.826.0.1.3680043.8.498.18092766733837308394607532608319746043,478aaafbbbd5fccc27448c5f9c1e7e72,4
1.2.826.0.1.3680043.8.498.18113123512696698441392990570166201548,e219fc0ecca6cc46ca8a1b35427a9d03,4
1.2.826.0.1.3680043.8.498.18114567737638963627123562895002602285,e84b18525b6723ba048fff4e817817fb,3
1.2.826.0.1.3680043.8.498.18175450083338316799857698898702333009,95e69d02b99e9392ccb640a797c2e2c1,3
1.2.826.0.1.3680043.8.498.18176586296602067352845573876750324761,fac1ca204141f267da246b945c60a3d5,4
1.2.826.0.1.3680043.8.498.18199465156572252531439880765733639584,0c4cefd94ba6a409ee141b178323d311,4
1.2.826.0.1.3680043.8.498.18230847745299902998425838090653825745,4b79145bd8c5c04d36e190bbe10fc0d0,1
1.2.826.0.1.3680043.8.498.18245500498843512203508664874652003124,8a565980502bc02db6895a4f16f29b8a,4
1.2.826.0.1.3680043.8.498.18315708641533862849721595991941979080,196cbd66b24b30c854e564e3bb78f352,2
1.2.826.0.1.3680043.8.498.18344563362014614046776037921812502569,940fbe77b983213ce149f7a072e8e592,1
1.2.826.0.1.3680043.8.498.18350185433331570523543207086298834067,32f6416872b72ab9e15dfe4a7bd2c073,2
1.2.826.0.1.3680043.8.498.18389676218363070462526838642303976332,5eb83c28f6a5452cd97cfebd53d0d120,2
1.2.826.0.1.3680043.8.498.18392509497170616983977319528036573378,a425f8af24be7101418eb7eb41630c34,2
1.2.826.0.1.3680043.8.498.18403627643718880914843209837672242908,5fabe3282a3d7a6405d935f9b1a25596,2
1.2.826.0.1.3680043.8.498.18509793799833391995987656714798904411,c5f0d906a6b88726c61b5fb30a97b1f2,3
1.2.826.0.1.3680043.8.498.18518393141873346710197645305647124682,d6b962b421dc5fc2dbfc2117d2f059fc,0
1.2.826.0.1.3680043.8.498.18529656610752887218162968403101035390,6623802547c195d810f2d659fa4fd51c,2
1.2.826.0.1.3680043.8.498.18592535981451766048952107991674227570,e3d25ea6d77e0a6c1259a6a90ff42ed9,3
1.2.826.0.1.3680043.8.498.18614704377104425868545800677445972261,e938b837c5c1f0d53a3f5537b103c788,0
1.2.826.0.1.3680043.8.498.18625377919309205857120774497713011583,bf5c6a27eece304841e721c540360f91,3
1.2.826.0.1.3680043.8.498.18653838887148864162027930218548124748,b16a4810f0d959caf514287729b53d9a,1
1.2.826.0.1.3680043.8.498.18671006890719350655167441375718348829,26769ff1cf6cfa6a12d333bc3d651b8c,2
1.2.826.0.1.3680043.8.498.18680059761479598675335345641208680006,7f92cc764f680b5178900048868b54ff,2
1.2.826.0.1.3680043.8.498.18695727379446620258431748063749176639,07aacb8fc626c53a50d4c619a43127d5,0
1.2.826.0.1.3680043.8.498.18721466442792788108431096912844719622,76e251862bd6fd604781078bb725d170,4
1.2.826.0.1.3680043.8.498.18758199166360428760124471581842191566,754b0095e97257fd3687aaa99f7ab4d1,4
1.2.826.0.1.3680043.8.498.18792568294433896490648198192877693850,24cc657c93456246136aa2f2b428a401,3
1.2.826.0.1.3680043.8.498.18807952338149288346040972005636698334,aac85bbb61773f2c74b2a1e6e9ca1aa5,1
1.2.826.0.1.3680043.8.498.18825393854436144614202928260751418496,8534aa701802b8b922109455df747308,2
1.2.826.0.1.3680043.8.498.18848481788456572234982139368351538716,2b67c55ce8b1fa4f34d4658760bcf338,2
1.2.826.0.1.3680043.8.498.18879049235810379709186936621085221483,1828f4b56f52fc3909a8bee85f52de78,2
1.2.826.0.1.3680043.8.498.18899625751876258520147203904985857313,6bbf675e69eb8076073f27eba22e0a1a,4
1.2.826.0.1.3680043.8.498.18931107448953327254073392032141677797,43bd66cb0db1fa21e7f6c6ec0dc7db70,4
1.2.826.0.1.3680043.8.498.18968967345606818331567480514437075646,89c3002722c71c2e295d873985ff2386,3
1.2.826.0.1.3680043.8.498.18993960105596277135383396226525760874,a93b068676763f7e0f250a61440854de,3
1.2.826.0.1.3680043.8.498.19034825848229751701363461935217290295,5e0b1fa6ca5dfec6b3f8059c29007679,2
1.2.826.0.1.3680043.8.498.19104350033985745058396432133828748480,8a7a1f647cd587775b2f78f743ea0365,0
1.2.826.0.1.3680043.8.498.19124879088354547836118593585646705198,f035d312c9dd7e8280eb3f416b143d51,2
1.2.826.0.1.3680043.8.498.19178214677492694135853596920291058397,ea21ebc2da8acb1e2e934ee1c457b1ce,0
1.2.826.0.1.3680043.8.498.19183011851352129901149443549646899548,f81de85b2ef4bfb6966d8eb06af1177e,4
1.2.826.0.1.3680043.8.498.19194090255958016414082788444327981898,3b7e2580b42686a67f1e688e9775b1eb,3
1.2.826.0.1.3680043.8.498.19197037365998103318720742154440921358,0d67753b8ae93fe53d785f99c04bb85d,1
1.2.826.0.1.3680043.8.498.19198152070740205434848422424805073748,2401a22dce0a496f0a7b94d090f80248,1
1.2.826.0.1.3680043.8.498.19291375342005405073321673638971145777,9f57ad668f65a1fb77af7b182f629d89,1
1.2.826.0.1.3680043.8.498.19342628541833173544083802327412975225,b4a6cab7c17dd32400507687d6801efb,3
1.2.826.0.1.3680043.8.498.19374331384306309057311171252852774841,55945b42f6171042e21b834f5fddf84d,3
1.2.826.0.1.3680043.8.498.19419878169415950073207624537163068568,29578ef67c79368702a1473658345ad3,0
1.2.826.0.1.3680043.8.498.19439950168933299231685815631786334293,16b1cd052f12492c31199e2252a5c132,1
1.2.826.0.1.3680043.8.498.19486520578867272329833751210055639515,93e86451d0daac86ae16e050128ba468,2
1.2.826.0.1.3680043.8.498.19489875090732464985703624680756212359,4db729e31c4920a57570fcaeaa670948,4
1.2.826.0.1.3680043.8.498.19512754570664577075249836633718382506,3bcb1b3f193d260a1d8b8200f73926c0,3
1.2.826.0.1.3680043.8.498.19516545000256238042886469152307943182,176fa456b23f5c4db0a07dd3bef7e084,1
1.2.826.0.1.3680043.8.498.19573195389434178432956976770560221462,b3b74345469c28d5a7d2a79de11514c3,2
1.2.826.0.1.3680043.8.498.19592989024994864431870593504844309885,bf2c65fb2b174ce94cdd0c8d439b8a43,1
1.2.826.0.1.3680043.8.498.19601428113073026637547887698342670296,add3ad0398263121d266d745f378446e,1
1.2.826.0.1.3680043.8.498.19624674714110931897302481276137067638,9b5abdb367f775ba3dc84c93139be8a3,3
1.2.826.0.1.3680043.8.498.19706775737718777290660344285046025310,6656d21e064feccc2e0e3bc575ddb977,3
1.2.826.0.1.3680043.8.498.19722687746450343001601428638894755031,66f75e0c501c1044d3e142ddfdfb058b,0
1.2.826.0.1.3680043.8.498.19788612491138642031531719942303619648,0491da158f2197d23223449caecd409e,0
1.2.826.0.1.3680043.8.498.19813267030974842239752491935957206955,0e4b56c654488a0209351fe534d41786,1
1.2.826.0.1.3680043.8.498.19821498229702528191367700655079805824,6cc894fb296410d47c4b187523a61b1d,3
1.2.826.0.1.3680043.8.498.19830663206351645385520268848711462246,c6f86766bfc684522c570c77f7c0ef3d,1
1.2.826.0.1.3680043.8.498.19832308119617081676615236082965891208,21e72cb87150fb6cdaeb9c7cbb0bbae5,0
1.2.826.0.1.3680043.8.498.19845711038895023426012115550237130530,b2190aa56977855ca96b0150fbdae6b6,4
1.2.826.0.1.3680043.8.498.19871496221665809577186118817075295760,9261b52616abbaec76752a8c00da3e77,3
1.2.826.0.1.3680043.8.498.19887850741193535685529812263489892001,be85486ab77c7e5b632f0bf940993600,0
1.2.826.0.1.3680043.8.498.19895710326297085463251295629948896948,c5dffdb927a54afc9b984f69eca62b6e,4
1.2.826.0.1.3680043.8.498.19925337578871911327225897926650188274,f3267ae95b1181a5c0a5971421239715,3
1.2.826.0.1.3680043.8.498.19965044457637713843792494926652048462,97037ff8942655cb57d78c7a5e5428ad,3
1.2.826.0.1.3680043.8.498.19977273190231806393528180968361858122,951ac9b08bd8d3b1a38ed46ecaa5be2b,0
1.2.826.0.1.3680043.8.498.20023559426196341254845485444587607391,596b9a8b804b9dca60a132bef42a07c3,4
1.2.826.0.1.3680043.8.498.20063306448698185569553477478719533390,62c30947448d5d381f753e90301a22b2,2
1.2.826.0.1.3680043.8.498.20123813962665544845986028832159432587,b4a5ad34cad562a2f8c16581a34a2071,1
1.2.826.0.1.3680043.8.498.20134168618929769962391688049013971830,e1fd2c6476c07d94ce7648a530c62244,3
1.2.826.0.1.3680043.8.498.20156361590688072955579948030116579099,4bbbb8793b1ac7312ae3876ad212ff97,4
1.2.826.0.1.3680043.8.498.20184541870535223885310764061146422870,ac4f8a1f3288ff4055e53a7966057969,2
1.2.826.0.1.3680043.8.498.20192024727432864451309151144591371229,86aceb16ae97a27438b2683b2e750e3e,2
1.2.826.0.1.3680043.8.498.20196165276643741937915346646793735100,ae905de87d91525c93e1abb0c6cdb634,1
1.2.826.0.1.3680043.8.498.20204907530808218314127264658715054041,d584f7eb43f0701d20715a4c63fab07f,4
1.2.826.0.1.3680043.8.498.20232953944759707220316171133595554284,6c0507108d4a33ca93fdcb9d7009e43a,4
1.2.826.0.1.3680043.8.498.20266523169651039493799975212435349766,f26a0d6b5b59fa5ccdb2c4b70ae14b9d,0
1.2.826.0.1.3680043.8.498.20269296702024202621734017056347194499,c97922eb9d63deb3a825afde2a252aa4,3
1.2.826.0.1.3680043.8.498.20301796413163444642416918108994411350,96e568da81b7d0c0d2a000d7a02feea4,4
1.2.826.0.1.3680043.8.498.20375739629244657719385962474248679850,1989c661bd95df5522d4a499cdc1cc0f,4
1.2.826.0.1.3680043.8.498.20411068889491114730824265411248922690,ce25d08a3d7fa197e11096f1d1752abf,3
1.2.826.0.1.3680043.8.498.20427402498958253193571475926580142499,4e6ccbda254ae1be685e9f60cb6e848c,3
1.2.826.0.1.3680043.8.498.20472525526345683475357475395677168372,e502eff3d32d42f41426b097f0537787,3
1.2.826.0.1.3680043.8.498.20488337421252584047930242186072775007,c4ef6dfe24a92ac3fab4ef335c38413c,2
1.2.826.0.1.3680043.8.498.20509336519532058090925280050885010886,a31c37b4a447a1d4645feeb12dad6142,3
1.2.826.0.1.3680043.8.498.20521417572710861366819886462837836465,2b7be788df48e8998449f5d8811e98e5,1
1.2.826.0.1.3680043.8.498.20522330861615570894210641293344468905,a5615639c8ec4daff9fccaab6569f8e5,1
1.2.826.0.1.3680043.8.498.20587514285427671071934631922521946816,81c059f25d939e8ae32833ff8cc3dc42,0
1.2.826.0.1.3680043.8.498.20600318722531772866761132262772105640,19d1f9b9b5344e046aeaa2f4dbaccd8d,0
1.2.826.0.1.3680043.8.498.20640858366001462094044810443654811785,da3aad380dbaff9b8b0b064d5049c2d9,4
1.2.826.0.1.3680043.8.498.20690227395174139480327772367312879333,3a45dea19d81208aa49e9997661a84fb,1
1.2.826.0.1.3680043.8.498.20733151481921261415295204209910573639,a3acb21fdcc83d4aace3aef6d19cdbb0,2
1.2.826.0.1.3680043.8.498.20781255814255169306555078952156148784,abe2d8ddfdfe18266adf1aec587150bf,4
1.2.826.0.1.3680043.8.498.20801986011906346655458394198951999413,f82ceb5fd016a77573487045d7d4a3e0,3
1.2.826.0.1.3680043.8.498.20850785960533583051456342090773230767,d5217b9cd929cd0664858740c474ce65,0
1.2.826.0.1.3680043.8.498.20852351697358589606507109300359572624,d3f62e1e1966ec7289832f6262a56ed4,3
1.2.826.0.1.3680043.8.498.20859518005209632163032213488405671537,15f012fda720e8b1926bc5ff702ca895,2
1.2.826.0.1.3680043.8.498.20933151653103548000061448393771614270,62b72c6717f232f25dac5277fb66cc34,0
1.2.826.0.1.3680043.8.498.20947841686457891570351579406919873254,977ec3adf7c555b97e64cc006eea0746,0
1.2.826.0.1.3680043.8.498.20953536352252551462901259297974956430,d79dd1199cbc8bc912b11e2e7a3dd23f,3
1.2.826.0.1.3680043.8.498.20969353615978236040448556356026349615,3fb035faef22011d73f41d63e788f938,2
1.2.826.0.1.3680043.8.498.21012635480218712816069264326295410954,ac218fc3b2c4db61b9c3e95bdcffa32c,3
1.2.826.0.1.3680043.8.498.21024377993947321291280779867493407199,b495d4e5324b991e31ad95ce432629b3,4
1.2.826.0.1.3680043.8.498.21060274255072711241653174133146945101,77137d6b08c71a25d5c85e4d95c63078,3
1.2.826.0.1.3680043.8.498.21116046804798247223618072736212944615,9f35aba0414532187407447b87f617d3,0
1.2.826.0.1.3680043.8.498.21135201439483157418374033420156525658,7909398c9e5c1afbc069afcece242410,0
1.2.826.0.1.3680043.8.498.21142867813782396036287673290033987859,accf3fd0f47d01e9b6d91c2d5f687f50,2
1.2.826.0.1.3680043.8.498.21239630702461934662855021164119114203,4fd27455d16e186ed2aa982e4af9372c,2
1.2.826.0.1.3680043.8.498.21294732642571417618432023007693943849,3cc058de6e6d77a7290b4664a41d35a8,0
1.2.826.0.1.3680043.8.498.21312254534068992054745674608909722454,38fe5d9449df12de4c2fed206f699e4c,0
1.2.826.0.1.3680043.8.498.21322638458116180116030396109651929596,71d18276b65f948366c44772772118ef,1
1.2.826.0.1.3680043.8.498.21389336408905524316915532623385847283,d643c44c63fb56c6ecc127634d3b2050,3
1.2.826.0.1.3680043.8.498.21403015320378798778538823075316902483,3338f43b28dba87321980037e79cefb5,3
1.2.826.0.1.3680043.8.498.21413285047211074156709106352750752275,d21d3553ed462c551970fa57a42a1308,3
1.2.826.0.1.3680043.8.498.21449012857520712901884874638467532958,7e642b8868eb1af041465c83840786bb,2
1.2.826.0.1.3680043.8.498.21478660341431677113136859217606773871,78584a2ecce93b8be908837f91bd41a3,0
1.2.826.0.1.3680043.8.498.21520719119040558609068952147312604007,a97fdcb049134a5ab6b0534a3912709e,0
1.2.826.0.1.3680043.8.498.21556073772857867149576001337847113661,d1438f6f7a147e1f1f49bc9289977b4f,0
1.2.826.0.1.3680043.8.498.21558570608416990974711670673431746511,4102c7dfa8d79314514971af0b989ab5,0
1.2.826.0.1.3680043.8.498.21584859831565112159503971937497384030,cfb8407f38bb4b97f09ca176bf30deb4,3
1.2.826.0.1.3680043.8.498.21605506484276750075895228202564072044,8f63aa2dbf9f68f05956fba0959a58ab,3
1.2.826.0.1.3680043.8.498.21606196343708804451390109412118036330,385faad17e32fb1d7c92ed526be20c89,2
1.2.826.0.1.3680043.8.498.21634792491972658759276025394685307053,ed35a07694504df3aa6af0cfcaf7763a,2
1.2.826.0.1.3680043.8.498.21636337451527049130190928852193267826,cbb83dea5303caa9f2d00b500ca8c7c9,1
1.2.826.0.1.3680043.8.498.21726746202429506433532477857404854137,08872f49305a269e83891b4b5b2a8211,2
1.2.826.0.1.3680043.8.498.21769352980698937182060933429354012104,155745b61232e2500419518b2ca946f1,0
1.2.826.0.1.3680043.8.498.21798342483930597563659425189400765869,0dd9b8db941e3dc5a7901683dc55db55,4
1.2.826.0.1.3680043.8.498.21862609534273524003153225756948913437,0d69f91e916078a8dd3d06aec2cec6a2,0
1.2.826.0.1.3680043.8.498.21868734450232158209414868901539475548,2c25a630501d42cffdf835e9e5dcde91,0
1.2.826.0.1.3680043.8.498.21874562538764236819894456417694074673,acd16ff17fca25cd0ac61a63c910ca70,3
1.2.826.0.1.3680043.8.498.21904421326144238681996713485932410596,9cfdfa75f417b5f851ee2dfc099cb18c,2
1.2.826.0.1.3680043.8.498.21937000442536121262190458446148124910,4e96aaf524e0561250a37f03703e2f22,3
1.2.826.0.1.3680043.8.498.21954482915702797371609582020715955762,3c3cdd5b8a99f9a7c8684cefd794624d,1
1.2.826.0.1.3680043.8.498.21991252201684723900045301917670383228,37e53ec87dc3e9be67c9d6a3cfd3fb66,1
1.2.826.0.1.3680043.8.498.22007253197523827371600763959266047295,02ce7c95447e81999115f7331fc7d441,3
1.2.826.0.1.3680043.8.498.22025729757015485203756049440674914537,13a0c2968d4b89897a21bea24bc839e9,3
1.2.826.0.1.3680043.8.498.22027914323057444746912555313058666950,be00c341b7de2a436dd9f2b1ed80e8bd,4
1.2.826.0.1.3680043.8.498.22053727963380087706894183799325067544,cab57a6fcab5e69425c783a87d568005,0
1.2.826.0.1.3680043.8.498.22057596860528658818833903685827585805,df4b8824027de83e139502fcc2e0b189,1
1.2.826.0.1.3680043.8.498.22088734384869383587217556574382319654,02f23df1ad170e119de5b23d8a696123,2
1.2.826.0.1.3680043.8.498.22109739962224309418874538994436903404,e6501d8a90e5265ff40d7130a12c1744,4
1.2.826.0.1.3680043.8.498.22119720417177816110156744770171496965,c16b9d68e4c6a5ff01cda1f30b452c46,0
1.2.826.0.1.3680043.8.498.22126824950877890715014783370071292997,0188590bf33480e50b300ccd53d2a075,3
1.2.826.0.1.3680043.8.498.22135282054716841452811687331325271982,e4123bca73baf4775be76ddba2eaa867,4
1.2.826.0.1.3680043.8.498.22137222939487357840166329770642627189,43539a3d979a1c3ad2c307a8cf46e437,1
1.2.826.0.1.3680043.8.498.22249763791584161324425922920269052844,2d39fe9a48526f8124b963a3aeec3bba,4
1.2.826.0.1.3680043.8.498.22263857526032448247006468310072414129,87d588e09b59b1f2589e556e513c5e3b,3
1.2.826.0.1.3680043.8.498.22275537949387641831010030150398063643,11348a73f87ba8cc168d8e202a1b9655,3
1.2.826.0.1.3680043.8.498.22338400095583099753286935111647807038,75642562a09dfca67dabbf8d8139d6ff,3
1.2.826.0.1.3680043.8.498.22357754074308826479280023393343731000,1d9a06ed11ac9a3bf2403effd79d81de,2
1.2.826.0.1.3680043.8.498.22394208178597637441149549895512290013,cacd298bb77e6bee62042cd82cb21184,4
